historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, com destino a Belo Horizonte/MG, em cumprimento de agenda oficial.;00:48:00;PT-MGS - PT-MGS;0057-2023;DTA;2023-06-30;ARAXA;BELO HORIZONTE;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
APÓS CUMPRIMENTO DE AGENDA NA REGIÃO DE ARAÇUAÍ, AERONAVE DECOLOU PARA SBGV COM SR GOVERNADOR E COMITIVA, CONFORME OM.;00:48:00;PT-WGS - PÉGASUS 19;0057-2023;DTA;2023-03-23;ARACUAI;GOVERNADOR VALADARES;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, com destino a Belo Horizonte/MG, em cumprimento de agenda oficial.;00:48:00;PT-MGS - PT-MGS;0057-2023;DTA;2023-06-30;ARAXA;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
APÓS CUMPRIMENTO DE AGENDA NA REGIÃO DE ARAÇUAÍ, AERONAVE DECOLOU PARA SBGV COM SR GOVERNADOR E COMITIVA, CONFORME OM.;00:48:00;PT-WGS - PÉGASUS 19;0057-2023;DTA;2023-03-23;ARACUAI;GOVERNADOR VALADARES;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, com destino a Belo Horizonte/MG, em cumprimento de agenda oficial.;00:48:00;PT-MGS - PT-MGS;0057-2023;DTA;2023-06-30;ARAXA;BELO HORIZONTE;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
APÓS CUMPRIMENTO DE AGENDA NA REGIÃO DE ARAÇUAÍ, AERONAVE DECOLOU PARA SBGV COM SR GOVERNADOR E COMITIVA, CONFORME OM.;00:48:00;PT-WGS - PÉGASUS 19;0057-2023;DTA;2023-03-23;ARACUAI;GOVERNADOR VALADARES;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, com destino a Belo Horizonte/MG, em cumprimento de agenda oficial.;00:48:00;PT-MGS - PT-MGS;0057-2023;DTA;2023-06-30;ARAXA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, com destino a cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:28:00;PR-XAA - PEGASUS 23;0060-2023;EsAF;2023-06-01;BELO HORIZONTE;UBERLANDIA;Antônio Carlos Arantes;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, com destino a cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:28:00;PR-XAA - PEGASUS 23;0060-2023;EsAF;2023-06-01;BELO HORIZONTE;UBERLANDIA;Ludimila Fonseca de Azevedo Falcão;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, com destino a cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:28:00;PR-XAA - PEGASUS 23;0060-2023;EsAF;2023-06-01;BELO HORIZONTE;UBERLANDIA;Raul José de Belém;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, com destino a cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:28:00;PR-XAA - PEGASUS 23;0060-2023;EsAF;2023-06-01;BELO HORIZONTE;UBERLANDIA;Lafayette Luiz Doorgal de Andrada;Deputado Federal;Camara dos Deputados
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, com destino a cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:28:00;PR-XAA - PEGASUS 23;0060-2023;EsAF;2023-06-01;BELO HORIZONTE;UBERLANDIA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0060-2023;DTA;2023-07-04;BELO HORIZONTE;BRASILIA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0060-2023;DTA;2023-07-04;BELO HORIZONTE;BRASILIA;Bruno Vieira Ornelas;Subsecretário de Relações Institucionais;Secretaria de Estado de Casa Civil do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0060-2023;DTA;2023-07-04;BELO HORIZONTE;BRASILIA;Marcelo Guilherme de Aro Ferreira;Secretário de Estado;Secretaria de Estado de Casa Civil do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0060-2023;DTA;2023-07-04;BELO HORIZONTE;BRASILIA;Kathleen Garcia Nascimento;Secretária Adjunta/SEDE;Secretaria de Estado de Desenvolvimento Econômico
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0060-2023;DTA;2023-07-04;BELO HORIZONTE;BRASILIA;Luiz Cláudio Fernandes Lourenço Gomes;Secretário Adjunto;Secretaria de Estado de Fazenda
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, com destino a cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:28:00;PR-XAA - PEGASUS 23;0060-2023;EsAF;2023-06-01;BELO HORIZONTE;UBERLANDIA;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0060-2023;DTA;2023-07-04;BELO HORIZONTE;BRASILIA;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0060-2023;DTA;2023-07-04;BELO HORIZONTE;BRASILIA;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0060-2023;DTA;2023-07-04;BELO HORIZONTE;BRASILIA;Eric da Cruz Gonçalves;Reporter;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, com destino a cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:28:00;PR-XAA - PEGASUS 23;0060-2023;EsAF;2023-06-01;BELO HORIZONTE;UBERLANDIA;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, com destino a cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:28:00;PR-XAA - PEGASUS 23;0060-2023;EsAF;2023-06-01;BELO HORIZONTE;UBERLANDIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0060-2023;DTA;2023-07-04;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades Machado, Santa Rita Sapucaí, Araxá;01:06:00;PP-EJO - PEGASUS 17;0061-2023;EsAF;2023-04-27;BELO HORIZONTE;ALFENAS;Cássio Antonio Ferreira Soares;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, de retorno da cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:27:00;PR-XAA - PEGASUS 23;0061-2023;EsAF;2023-06-01;UBERLANDIA;BELO HORIZONTE;Lafayette Luiz Doorgal de Andrada;Deputado Federal;Camara dos Deputados
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, de retorno da cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:27:00;PR-XAA - PEGASUS 23;0061-2023;EsAF;2023-06-01;UBERLANDIA;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador nas cidades Machado, Santa Rita Sapucaí, Araxá;01:06:00;PP-EJO - PEGASUS 17;0061-2023;EsAF;2023-04-27;BELO HORIZONTE;ALFENAS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0061-2023;DTA;2023-07-05;BRASILIA;BELO HORIZONTE;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0061-2023;DTA;2023-07-05;BRASILIA;BELO HORIZONTE;Marcelo Guilherme de Aro Ferreira;Secretário de Estado;Secretaria de Estado de Casa Civil do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0061-2023;DTA;2023-07-05;BRASILIA;BELO HORIZONTE;Luiz Cláudio Fernandes Lourenço Gomes;Secretário Adjunto;Secretaria de Estado de Fazenda
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, de retorno da cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:27:00;PR-XAA - PEGASUS 23;0061-2023;EsAF;2023-06-01;UBERLANDIA;BELO HORIZONTE;Diego Felipe Nonato;Assessor (a);Secretaria de Estado de Governo
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, de retorno da cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:27:00;PR-XAA - PEGASUS 23;0061-2023;EsAF;2023-06-01;UBERLANDIA;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0061-2023;DTA;2023-07-05;BRASILIA;BELO HORIZONTE;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0061-2023;DTA;2023-07-05;BRASILIA;BELO HORIZONTE;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, de retorno da cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:27:00;PR-XAA - PEGASUS 23;0061-2023;EsAF;2023-06-01;UBERLANDIA;BELO HORIZONTE;Bernardo Augusto Pereira de Almeida;Secretário de Estado;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0061-2023;DTA;2023-07-05;BRASILIA;BELO HORIZONTE;Eric da Cruz Gonçalves;Reporter;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades Machado, Santa Rita Sapucaí, Araxá;01:06:00;PP-EJO - PEGASUS 17;0061-2023;EsAF;2023-04-27;BELO HORIZONTE;ALFENAS;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, de retorno da cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:27:00;PR-XAA - PEGASUS 23;0061-2023;EsAF;2023-06-01;UBERLANDIA;BELO HORIZONTE;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador nas cidades Machado, Santa Rita Sapucaí, Araxá;01:06:00;PP-EJO - PEGASUS 17;0061-2023;EsAF;2023-04-27;BELO HORIZONTE;ALFENAS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de MG Sr Romeu Zema Neto, Com destino a Cidade de Brasilia DF , em cumprimento de agenda oficial.;01:24:00;PT-MGS - PT-MGS;0061-2023;DTA;2023-07-05;BRASILIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais Sr. Romeu Zema Neto e comitiva, de retorno da cidade de Uberlândia/MG, em cumprimento de agenda oficial.;01:27:00;PR-XAA - PEGASUS 23;0061-2023;EsAF;2023-06-01;UBERLANDIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de Nova Ponte.;01:00:00;PR-XAA - PEGASUS 23;0062-2023;EsAF;2023-06-07;BELO HORIZONTE;NOVA PONTE;João Bosco;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de Nova Ponte.;01:00:00;PR-XAA - PEGASUS 23;0062-2023;EsAF;2023-06-07;BELO HORIZONTE;NOVA PONTE;Raul José de Belém;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de Nova Ponte.;01:00:00;PR-XAA - PEGASUS 23;0062-2023;EsAF;2023-06-07;BELO HORIZONTE;NOVA PONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de Nova Ponte.;01:00:00;PR-XAA - PEGASUS 23;0062-2023;EsAF;2023-06-07;BELO HORIZONTE;NOVA PONTE;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de Nova Ponte.;01:00:00;PR-XAA - PEGASUS 23;0062-2023;EsAF;2023-06-07;BELO HORIZONTE;NOVA PONTE;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a Cidade de Nova Ponte.;01:00:00;PR-XAA - PEGASUS 23;0062-2023;EsAF;2023-06-07;BELO HORIZONTE;NOVA PONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:36:00;PT-MGS - PT-MGS;0064-2023;DTA;2023-08-23;BELO HORIZONTE;SAO PAULO;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:36:00;PT-MGS - PT-MGS;0064-2023;DTA;2023-08-23;BELO HORIZONTE;SAO PAULO;Barbara Barros Botega;Secretária Adjunta;Secretaria de Estado de Comunicação Social
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:36:00;PT-MGS - PT-MGS;0064-2023;DTA;2023-08-23;BELO HORIZONTE;SAO PAULO;Cristiano Pereira Machado;Fotógrafo;Secretaria de Estado de Comunicação Social
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:36:00;PT-MGS - PT-MGS;0064-2023;DTA;2023-08-23;BELO HORIZONTE;SAO PAULO;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:36:00;PT-MGS - PT-MGS;0064-2023;DTA;2023-08-23;BELO HORIZONTE;SAO PAULO;Rafael Silva de Oliveira;Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:36:00;PT-MGS - PT-MGS;0064-2023;DTA;2023-08-23;BELO HORIZONTE;SAO PAULO;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:36:00;PT-MGS - PT-MGS;0064-2023;DTA;2023-08-23;BELO HORIZONTE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:18:00;PT-MGS - PT-MGS;0065-2023;DTA;2023-08-24;SAO PAULO;FRUTAL;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:18:00;PT-MGS - PT-MGS;0065-2023;DTA;2023-08-24;SAO PAULO;FRUTAL;Barbara Barros Botega;Secretária Adjunta;Secretaria de Estado de Comunicação Social
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:18:00;PT-MGS - PT-MGS;0065-2023;DTA;2023-08-24;SAO PAULO;FRUTAL;Cristiano Pereira Machado;Fotógrafo;Secretaria de Estado de Comunicação Social
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:18:00;PT-MGS - PT-MGS;0065-2023;DTA;2023-08-24;SAO PAULO;FRUTAL;Andre Valadares da Cruz;Cinegrafista;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:18:00;PT-MGS - PT-MGS;0065-2023;DTA;2023-08-24;SAO PAULO;FRUTAL;Rafael Silva de Oliveira;Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:18:00;PT-MGS - PT-MGS;0065-2023;DTA;2023-08-24;SAO PAULO;FRUTAL;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE GOVERNADOR DE MINAS ATE A CIDADE DE SÃO PAULO !;01:18:00;PT-MGS - PT-MGS;0065-2023;DTA;2023-08-24;SAO PAULO;FRUTAL;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:30:00;PT-MGS - PT-MGS;0069-2023;DTA;2023-08-28;ARAXA;VITORIA;Sérgio Pessoa de Paula Castro;Advogado-Geral;Advocacia Geral do Estado
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:30:00;PT-MGS - PT-MGS;0069-2023;DTA;2023-08-28;ARAXA;VITORIA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:30:00;PT-MGS - PT-MGS;0069-2023;DTA;2023-08-28;ARAXA;VITORIA;Luísa Cardoso Barreto;Secretário de Estado;Secretaria de Estado de Planejamento e Gestão
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:30:00;PT-MGS - PT-MGS;0069-2023;DTA;2023-08-28;ARAXA;VITORIA;Gilsian Pelli Leonardi;Fotógrafo;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:30:00;PT-MGS - PT-MGS;0069-2023;DTA;2023-08-28;ARAXA;VITORIA;Igor Augusto Tinoco da Silva;Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:30:00;PT-MGS - PT-MGS;0069-2023;DTA;2023-08-28;ARAXA;VITORIA;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:30:00;PT-MGS - PT-MGS;0069-2023;DTA;2023-08-28;ARAXA;VITORIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:05:00;PT-MGS - PT-MGS;0070-2023;DTA;2023-08-28;VITORIA;BELO HORIZONTE;Sérgio Pessoa de Paula Castro;Advogado-Geral;Advocacia Geral do Estado
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:05:00;PT-MGS - PT-MGS;0070-2023;DTA;2023-08-28;VITORIA;BELO HORIZONTE;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:05:00;PT-MGS - PT-MGS;0070-2023;DTA;2023-08-28;VITORIA;BELO HORIZONTE;Igor Augusto Tinoco da Silva;Imprensa;Secretaria de Estado de Comunicação Social
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:05:00;PT-MGS - PT-MGS;0070-2023;DTA;2023-08-28;VITORIA;BELO HORIZONTE;Luísa Cardoso Barreto;Secretário de Estado;Secretaria de Estado de Planejamento e Gestão
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:05:00;PT-MGS - PT-MGS;0070-2023;DTA;2023-08-28;VITORIA;BELO HORIZONTE;Gilsian Pelli Leonardi;Fotógrafo;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:05:00;PT-MGS - PT-MGS;0070-2023;DTA;2023-08-28;VITORIA;BELO HORIZONTE;Renata Rodrigues de Carvalho;Assessora;Secretaria Geral do Estado de Minas Gerais
TRASLADO DO EXMO. GOVERNADOR DO ESTADO DE MINAS GERAIS DE ARAXÁ-MG PARA VITÓRIA-ES. AUTORIDADES DA COMITIVA EMBARCADAS EM BELO HORIZONTE.;01:05:00;PT-MGS - PT-MGS;0070-2023;DTA;2023-08-28;VITORIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de Pouso Alegre e São Paulo - SP;00:54:00;PT-MGS - PT-MGS;0075-2023;DTA;2023-09-05;BELO HORIZONTE;POUSO ALEGRE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador na cidade de Pouso Alegre e São Paulo - SP;00:54:00;PT-MGS - PT-MGS;0075-2023;DTA;2023-09-05;BELO HORIZONTE;POUSO ALEGRE;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de Pouso Alegre e São Paulo - SP;00:54:00;PT-MGS - PT-MGS;0075-2023;DTA;2023-09-05;BELO HORIZONTE;POUSO ALEGRE;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de Pouso Alegre e São Paulo - SP;00:54:00;PT-MGS - PT-MGS;0075-2023;DTA;2023-09-05;BELO HORIZONTE;POUSO ALEGRE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP;00:54:00;PT-MGS - PT-MGS;0076-2023;DTA;2023-09-05;POUSO ALEGRE;SAO PAULO;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial do Governador na cidade de São Paulo - SP;00:54:00;PT-MGS - PT-MGS;0076-2023;DTA;2023-09-05;POUSO ALEGRE;SAO PAULO;Aluísio Eduardo Caetano de Medeiros;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP;00:54:00;PT-MGS - PT-MGS;0076-2023;DTA;2023-09-05;POUSO ALEGRE;SAO PAULO;Andreza Gischewski Costa;Assessoria de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial do Governador na cidade de São Paulo - SP;00:54:00;PT-MGS - PT-MGS;0076-2023;DTA;2023-09-05;POUSO ALEGRE;SAO PAULO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr Governador e Comitiva até o município de Araxá/MG.;00:54:00;PT-WGS - PÉGASUS 19;0077-2023;DTA;2023-04-27;POUSO ALEGRE;ARAXA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
