historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:48:00;PP-EJO - PEGASUS 17;0053-2022;EsAF;2022-05-13;PARACATU;CURVELO;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0054-2022;EsAF;2022-05-13;CURVELO;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:48:00;PP-EJO - PEGASUS 17;0053-2022;EsAF;2022-05-13;PARACATU;CURVELO;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0054-2022;EsAF;2022-05-13;CURVELO;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:48:00;PP-EJO - PEGASUS 17;0053-2022;EsAF;2022-05-13;PARACATU;CURVELO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva até as cidades de Unaí-Mg, Paracatu-MG e Curvelo-MG, para cumprimento de agenda oficial.;00:36:00;PP-EJO - PEGASUS 17;0054-2022;EsAF;2022-05-13;CURVELO;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:48:00;PT-MGS - PT-MGS;0027-2022;DTA;2022-05-18;BELO HORIZONTE;GOVERNADOR VALADARES;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado Estadual;Assembleia Legislativa de Minas Gerais
Agenda oficial.;00:48:00;PT-MGS - PT-MGS;0027-2022;DTA;2022-05-18;BELO HORIZONTE;GOVERNADOR VALADARES;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial.;00:48:00;PT-MGS - PT-MGS;0027-2022;DTA;2022-05-18;BELO HORIZONTE;GOVERNADOR VALADARES;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:48:00;PT-MGS - PT-MGS;0027-2022;DTA;2022-05-18;BELO HORIZONTE;GOVERNADOR VALADARES;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:48:00;PT-MGS - PT-MGS;0027-2022;DTA;2022-05-18;BELO HORIZONTE;GOVERNADOR VALADARES;Rogério Maurício Pereira;Núcleo Central de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:48:00;PT-MGS - PT-MGS;0027-2022;DTA;2022-05-18;BELO HORIZONTE;GOVERNADOR VALADARES;Leônidas José de Oliveira;Secretário de Estado;Secretaria de Estado de Cultura e Turismo
Agenda oficial.;00:48:00;PT-MGS - PT-MGS;0027-2022;DTA;2022-05-18;BELO HORIZONTE;GOVERNADOR VALADARES;Elizabeth Jucá e Mello Jacometti;Secretária de Estado;Secretaria de Estado de Desenvolvimento Social
Agenda oficial.;00:54:00;PT-MGS - PT-MGS;0028-2022;DTA;2022-05-19;GOVERNADOR VALADARES;BELO HORIZONTE;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado Estadual;Assembleia Legislativa de Minas Gerais
Agenda oficial.;00:54:00;PT-MGS - PT-MGS;0028-2022;DTA;2022-05-19;GOVERNADOR VALADARES;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial.;00:54:00;PT-MGS - PT-MGS;0028-2022;DTA;2022-05-19;GOVERNADOR VALADARES;BELO HORIZONTE;Michelle Margarida Santos Costa;Assessora;Secretaria de Estado de Governo de Minas Gerais
Agenda oficial.;00:54:00;PT-MGS - PT-MGS;0028-2022;DTA;2022-05-19;GOVERNADOR VALADARES;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:54:00;PT-MGS - PT-MGS;0028-2022;DTA;2022-05-19;GOVERNADOR VALADARES;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:54:00;PT-MGS - PT-MGS;0028-2022;DTA;2022-05-19;GOVERNADOR VALADARES;BELO HORIZONTE;Rogério Maurício Pereira;Núcleo Central de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;00:54:00;PT-MGS - PT-MGS;0028-2022;DTA;2022-05-19;GOVERNADOR VALADARES;BELO HORIZONTE;Leônidas José de Oliveira;Secretário de Estado;Secretaria de Estado de Cultura e Turismo
Agenda oficial.;00:54:00;PT-MGS - PT-MGS;0028-2022;DTA;2022-05-19;GOVERNADOR VALADARES;BELO HORIZONTE;Elizabeth Jucá e Mello Jacometti;Secretária de Estado;Secretaria de Estado de Desenvolvimento Social
Agenda oficial.;01:15:00;PR-DTG - N3;0065-2022;DTA;2022-05-22;BELO HORIZONTE;CÁSSIA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial.;01:20:00;PR-DTG - N3;0066-2022;DTA;2022-05-22;CÁSSIA;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Agenda oficial.;01:15:00;PR-DTG - N3;0065-2022;DTA;2022-05-22;BELO HORIZONTE;CÁSSIA;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;01:20:00;PR-DTG - N3;0066-2022;DTA;2022-05-22;CÁSSIA;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;01:15:00;PR-DTG - N3;0065-2022;DTA;2022-05-22;BELO HORIZONTE;CÁSSIA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;01:20:00;PR-DTG - N3;0066-2022;DTA;2022-05-22;CÁSSIA;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;01:15:00;PR-DTG - N3;0065-2022;DTA;2022-05-22;BELO HORIZONTE;CÁSSIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;01:20:00;PR-DTG - N3;0066-2022;DTA;2022-05-22;CÁSSIA;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Agenda oficial.;01:15:00;PR-DTG - N3;0065-2022;DTA;2022-05-22;BELO HORIZONTE;CÁSSIA;Milena Andrade Pedrosa;Chefe de Gabinete;Secretaria de Estado de Cultura e Turismo
Agenda oficial.;01:20:00;PR-DTG - N3;0066-2022;DTA;2022-05-22;CÁSSIA;BELO HORIZONTE;Milena Andrade Pedrosa;Chefe de Gabinete;Secretaria de Estado de Cultura e Turismo
Agenda oficial.;01:15:00;PR-DTG - N3;0065-2022;DTA;2022-05-22;BELO HORIZONTE;CÁSSIA;Filipe Augusto Batista de Souza;Assessor;Secretaria de Estado de Governo de Minas Gerais
Agenda oficial.;01:20:00;PR-DTG - N3;0066-2022;DTA;2022-05-22;CÁSSIA;BELO HORIZONTE;Filipe Augusto Batista de Souza;Assessor;Secretaria de Estado de Governo de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ JUIZ DE FORA PARA AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0059-2022;EsAF;2022-05-24;BELO HORIZONTE;JUIZ DE FORA;Noraldino Lúcio Dias Júnior;Deputado Estadual;Assembleia Legislativa de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ JUIZ DE FORA PARA AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0059-2022;EsAF;2022-05-24;BELO HORIZONTE;JUIZ DE FORA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ JUIZ DE FORA PARA AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0059-2022;EsAF;2022-05-24;BELO HORIZONTE;JUIZ DE FORA;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ JUIZ DE FORA PARA AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0059-2022;EsAF;2022-05-24;BELO HORIZONTE;JUIZ DE FORA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ JUIZ DE FORA PARA AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0059-2022;EsAF;2022-05-24;BELO HORIZONTE;JUIZ DE FORA;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ JUIZ DE FORA PARA AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0059-2022;EsAF;2022-05-24;BELO HORIZONTE;JUIZ DE FORA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ JUIZ DE FORA PARA AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0059-2022;EsAF;2022-05-24;BELO HORIZONTE;JUIZ DE FORA;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ MURIAÉ PARA AGENDA OFICIAL;00:36:00;PP-EJO - PEGASUS 17;0060-2022;EsAF;2022-05-26;JUIZ DE FORA;MURIAE;Noraldino Lúcio Dias Júnior;Deputado Estadual;Assembleia Legislativa de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA DE RETORNO PARA BELO HORIZONTE APÓS CUMPRIMENTO DE AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0061-2022;EsAF;2022-05-26;MURIAE;BELO HORIZONTE;Noraldino Lúcio Dias Júnior;Deputado Estadual;Assembleia Legislativa de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ MURIAÉ PARA AGENDA OFICIAL;00:36:00;PP-EJO - PEGASUS 17;0060-2022;EsAF;2022-05-26;JUIZ DE FORA;MURIAE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA DE RETORNO PARA BELO HORIZONTE APÓS CUMPRIMENTO DE AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0061-2022;EsAF;2022-05-26;MURIAE;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ MURIAÉ PARA AGENDA OFICIAL;00:36:00;PP-EJO - PEGASUS 17;0060-2022;EsAF;2022-05-26;JUIZ DE FORA;MURIAE;Michelle Margarida Santos Costa;Assessora;Secretaria de Estado de Governo de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA DE RETORNO PARA BELO HORIZONTE APÓS CUMPRIMENTO DE AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0061-2022;EsAF;2022-05-26;MURIAE;BELO HORIZONTE;Michelle Margarida Santos Costa;Assessora;Secretaria de Estado de Governo de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ MURIAÉ PARA AGENDA OFICIAL;00:36:00;PP-EJO - PEGASUS 17;0060-2022;EsAF;2022-05-26;JUIZ DE FORA;MURIAE;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA DE RETORNO PARA BELO HORIZONTE APÓS CUMPRIMENTO DE AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0061-2022;EsAF;2022-05-26;MURIAE;BELO HORIZONTE;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ MURIAÉ PARA AGENDA OFICIAL;00:36:00;PP-EJO - PEGASUS 17;0060-2022;EsAF;2022-05-26;JUIZ DE FORA;MURIAE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA DE RETORNO PARA BELO HORIZONTE APÓS CUMPRIMENTO DE AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0061-2022;EsAF;2022-05-26;MURIAE;BELO HORIZONTE;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ MURIAÉ PARA AGENDA OFICIAL;00:36:00;PP-EJO - PEGASUS 17;0060-2022;EsAF;2022-05-26;JUIZ DE FORA;MURIAE;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA DE RETORNO PARA BELO HORIZONTE APÓS CUMPRIMENTO DE AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0061-2022;EsAF;2022-05-26;MURIAE;BELO HORIZONTE;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA ATÉ MURIAÉ PARA AGENDA OFICIAL;00:36:00;PP-EJO - PEGASUS 17;0060-2022;EsAF;2022-05-26;JUIZ DE FORA;MURIAE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR DE MINAS GERAIS E COMITIVA DE RETORNO PARA BELO HORIZONTE APÓS CUMPRIMENTO DE AGENDA OFICIAL;00:54:00;PP-EJO - PEGASUS 17;0061-2022;EsAF;2022-05-26;MURIAE;BELO HORIZONTE;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:12:00;PT-WGS - PÉGASUS 19;0110-2022;DTA;2022-06-03;BELO HORIZONTE;ARAXA;Antônio Carlos Arantes;Deputado Estadual;Assembleia Legislativa de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:12:00;PT-WGS - PÉGASUS 19;0110-2022;DTA;2022-06-03;BELO HORIZONTE;ARAXA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:18:00;PT-WGS - PÉGASUS 19;0111-2022;DTA;2022-06-03;ARAXA;JUIZ DE FORA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:18:00;PT-WGS - PÉGASUS 19;0111-2022;DTA;2022-06-03;ARAXA;JUIZ DE FORA;Aline Brandão Silva;Assessora Cerimonial;Secretaria Geral do Estado de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:12:00;PT-WGS - PÉGASUS 19;0110-2022;DTA;2022-06-03;BELO HORIZONTE;ARAXA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:18:00;PT-WGS - PÉGASUS 19;0111-2022;DTA;2022-06-03;ARAXA;JUIZ DE FORA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:12:00;PT-WGS - PÉGASUS 19;0110-2022;DTA;2022-06-03;BELO HORIZONTE;ARAXA;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:18:00;PT-WGS - PÉGASUS 19;0111-2022;DTA;2022-06-03;ARAXA;JUIZ DE FORA;Eduardo Garzon Mineiro;Subsecretária de Estado;Secretaria Geral do Estado de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:12:00;PT-WGS - PÉGASUS 19;0110-2022;DTA;2022-06-03;BELO HORIZONTE;ARAXA;Marcelo Barbosa;Redes Sociais;Secretaria Geral do Estado de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:18:00;PT-WGS - PÉGASUS 19;0111-2022;DTA;2022-06-03;ARAXA;JUIZ DE FORA;Marcelo Barbosa;Redes Sociais;Secretaria Geral do Estado de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:12:00;PT-WGS - PÉGASUS 19;0110-2022;DTA;2022-06-03;BELO HORIZONTE;ARAXA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:18:00;PT-WGS - PÉGASUS 19;0111-2022;DTA;2022-06-03;ARAXA;JUIZ DE FORA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:12:00;PT-WGS - PÉGASUS 19;0110-2022;DTA;2022-06-03;BELO HORIZONTE;ARAXA;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
Cumprimento de Agenda Oficial do Governador do Estado e comitiva.;01:18:00;PT-WGS - PÉGASUS 19;0111-2022;DTA;2022-06-03;ARAXA;JUIZ DE FORA;Fernando Passalio de Avelar;Secretário de Estado;Secretaria de Estado de Desenvolvimento Econômico
TRASLADO DE AUTORIDADE;01:10:00;PT-MGS - PT-MGS;0034-2022;DTA;2022-06-07;BELO HORIZONTE;BRASILIA;Cleverson Vitor de Moraes;2º Sgt PM;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE;00:45:00;PT-MGS - PT-MGS;0035-2022;DTA;2022-06-07;BRASILIA;MONTES CLAROS;Cleverson Vitor de Moraes;2º Sgt PM;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE;01:10:00;PT-MGS - PT-MGS;0034-2022;DTA;2022-06-07;BELO HORIZONTE;BRASILIA;Guilherme Aislan Severiano;Cabo PM;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE;00:45:00;PT-MGS - PT-MGS;0035-2022;DTA;2022-06-07;BRASILIA;MONTES CLAROS;Guilherme Aislan Severiano;Cabo PM;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE;01:10:00;PT-MGS - PT-MGS;0034-2022;DTA;2022-06-07;BELO HORIZONTE;BRASILIA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE;00:45:00;PT-MGS - PT-MGS;0035-2022;DTA;2022-06-07;BRASILIA;MONTES CLAROS;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRASLADO DE AUTORIDADE;01:10:00;PT-MGS - PT-MGS;0034-2022;DTA;2022-06-07;BELO HORIZONTE;BRASILIA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;00:45:00;PT-MGS - PT-MGS;0035-2022;DTA;2022-06-07;BRASILIA;MONTES CLAROS;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;01:10:00;PT-MGS - PT-MGS;0034-2022;DTA;2022-06-07;BELO HORIZONTE;BRASILIA;Bernardo Henrique Miranda;Diretor Central de Relação com a Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;00:45:00;PT-MGS - PT-MGS;0035-2022;DTA;2022-06-07;BRASILIA;MONTES CLAROS;Bernardo Henrique Miranda;Diretor Central de Relação com a Imprensa;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;01:10:00;PT-MGS - PT-MGS;0034-2022;DTA;2022-06-07;BELO HORIZONTE;BRASILIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;00:45:00;PT-MGS - PT-MGS;0035-2022;DTA;2022-06-07;BRASILIA;MONTES CLAROS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;01:10:00;PT-MGS - PT-MGS;0034-2022;DTA;2022-06-07;BELO HORIZONTE;BRASILIA;Gustavo de Oliveira Barbosa;Secretário de Estado;Secretaria de Estado de Fazenda de Minas Gerais
TRASLADO DE AUTORIDADE;00:45:00;PT-MGS - PT-MGS;0035-2022;DTA;2022-06-07;BRASILIA;MONTES CLAROS;Gustavo de Oliveira Barbosa;Secretário de Estado;Secretaria de Estado de Fazenda de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR E COMITIVA PARA JANUÁRIA EM ESCOLTA DE DIGNITÁRIO;00:31:00;PP-EJO - PEGASUS 17;0077-2022;EsAF;2022-06-08;MONTES CLAROS;JANUARIA;Celise Barreiros Laviola Cabral de Lira;Deputada Estadual;Assembleia Legislativa de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR E COMITIVA PARA JANUÁRIA EM ESCOLTA DE DIGNITÁRIO;00:31:00;PP-EJO - PEGASUS 17;0077-2022;EsAF;2022-06-08;MONTES CLAROS;JANUARIA;José Reis Nogueira de Barros;Deputado Estadual;Assembleia Legislativa de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR E COMITIVA PARA JANUÁRIA EM ESCOLTA DE DIGNITÁRIO;00:31:00;PP-EJO - PEGASUS 17;0077-2022;EsAF;2022-06-08;MONTES CLAROS;JANUARIA;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRANSLADO DO EXMO SR GOVERNADOR E COMITIVA PARA JANUÁRIA EM ESCOLTA DE DIGNITÁRIO;00:31:00;PP-EJO - PEGASUS 17;0077-2022;EsAF;2022-06-08;MONTES CLAROS;JANUARIA;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR E COMITIVA PARA JANUÁRIA EM ESCOLTA DE DIGNITÁRIO;00:31:00;PP-EJO - PEGASUS 17;0077-2022;EsAF;2022-06-08;MONTES CLAROS;JANUARIA;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR E COMITIVA PARA JANUÁRIA EM ESCOLTA DE DIGNITÁRIO;00:31:00;PP-EJO - PEGASUS 17;0077-2022;EsAF;2022-06-08;MONTES CLAROS;JANUARIA;Cristiana Miglio Kumaira Pereira;Secretária-Geral Adjunta;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DO EXMO SR GOVERNADOR E COMITIVA PARA JANUÁRIA EM ESCOLTA DE DIGNITÁRIO;00:31:00;PP-EJO - PEGASUS 17;0077-2022;EsAF;2022-06-08;MONTES CLAROS;JANUARIA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DE COMITIVA DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA EM ESCOLTA DE DIGNITÁRIO;00:54:00;PP-EJO - PEGASUS 17;0081-2022;EsAF;2022-06-09;JANUARIA;TEOFILO OTONI;Celise Barreiros Laviola Cabral de Lira;Deputado Estadual;Assembleia Legislativa de Minas Gerais
TRANSLADO DE COMITIVA DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA EM ESCOLTA DE DIGNITÁRIO;00:54:00;PP-EJO - PEGASUS 17;0081-2022;EsAF;2022-06-09;JANUARIA;TEOFILO OTONI;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
TRANSLADO DE COMITIVA DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA EM ESCOLTA DE DIGNITÁRIO;00:54:00;PP-EJO - PEGASUS 17;0081-2022;EsAF;2022-06-09;JANUARIA;TEOFILO OTONI;Aluísio Eduardo Caetano de Medeiros;Assessor de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DE COMITIVA DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA EM ESCOLTA DE DIGNITÁRIO;00:54:00;PP-EJO - PEGASUS 17;0081-2022;EsAF;2022-06-09;JANUARIA;TEOFILO OTONI;Andreza Gischewski Costa;Assessora de Imprensa;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DE COMITIVA DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA EM ESCOLTA DE DIGNITÁRIO;00:54:00;PP-EJO - PEGASUS 17;0081-2022;EsAF;2022-06-09;JANUARIA;TEOFILO OTONI;Cristiana Miglio Kumaira Pereira;Secretária-Geral Adjunta;Secretaria Geral do Estado de Minas Gerais
TRANSLADO DE COMITIVA DO EXMO SR GOVERNADOR DO ESTADO E COMITIVA EM ESCOLTA DE DIGNITÁRIO;00:54:00;PP-EJO - PEGASUS 17;0081-2022;EsAF;2022-06-09;JANUARIA;TEOFILO OTONI;Romeu Zema Neto;Governador de Minas Gerais;Secretaria Geral do Estado de Minas Gerais
TRASLADO DE AUTORIDADE;01:12:00;PP-EJO - PEGASUS 17;0084-2022;DTA;2022-06-10;TEOFILO OTONI;BELO HORIZONTE;Celise Barreiros Laviola Cabral de Lira;Deputada Estadual;Assembleia Legislativa de Minas Gerais
TRASLADO DE AUTORIDADE;01:12:00;PP-EJO - PEGASUS 17;0084-2022;DTA;2022-06-10;TEOFILO OTONI;BELO HORIZONTE;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado Estadual;Assembleia Legislativa de Minas Gerais
