historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:18:00;PR-DTG - N3;0063-2026;DTA;24/04/2026;UBERABA;UBERABA;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:18:00;PR-DTG - N3;0064-2026;DTA;24/04/2026;UBERABA;ÁGUA COMPRIDA;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:09:00;PR-DTG - N3;0065-2026;DTA;24/04/2026;ÁGUA COMPRIDA;UBERABA;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de São Antônio do Monte e Serra da Saudade/MG;00:41:00;PR-DTG - N3;0002-2026;DTA;2026-01-15 00:00:00;BELO HORIZONTE;SANTO ANTONIO DO MONTE;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de São Antônio do Monte e Serra da Saudade/MG;00:56:00;PR-DTG - N3;0004-2026;DTA;2026-01-15 00:00:00;SERRA DA SAUDADE;BELO HORIZONTE;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador para cidade de Cipotânea/MG;00:45:00;PR-DTG - N3;0036-2026;DTA;2026-03-25 00:00:00;BELO HORIZONTE;CIPOTÂNEA;Weivel Maklis Gomes Freitas;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador para cidade de Cipotânea/MG;00:45:00;PR-DTG - N3;0037-2026;DTA;2026-03-25 00:00:00;CIPOTÂNEA;BELO HORIZONTE;Weivel Maklis Gomes Freitas;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva de Ouro Preto até Barão de Cocais/MG e para Belo Horizonte.;00:15:00;PR-DTG - N3;0057-2026;DTA;21/04/2026;OURO PRETO;BARÃO DE COCAIS;Weivel Maklis Gomes Freitas;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva de Ouro Preto até Barão de Cocais/MG e para Belo Horizonte.;00:17:00;PR-DTG - N3;0058-2026;DTA;21/04/2026;BARÃO DE COCAIS;BELO HORIZONTE;Weivel Maklis Gomes Freitas;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva até as cidades de Sericita/MG e Ponte Nova/MG;01:07:00;PR-DTG - N3;0072-2026;DTA;13/05/2026;BELO HORIZONTE;SERICITA;Weivel Maklis Gomes Freitas;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva até as cidades de Sericita/MG e Ponte Nova/MG;00:16:00;PR-DTG - N3;0073-2026;DTA;13/05/2026;SERICITA;PONTE NOVA;Weivel Maklis Gomes Freitas;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:15:00;PR-DTG - N3;0042-2026;DTA;14/04/2026;DIAMANTINA;SERRA AZUL DE MINAS;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:08:00;PR-DTG - N3;0043-2026;DTA;14/04/2026;SERRA AZUL DE MINAS;SANTO ANTÔNIO DO ITAMBÉ;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:14:00;PR-DTG - N3;0044-2026;DTA;14/04/2026;SANTO ANTÔNIO DO ITAMBÉ;DIAMANTINA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:36:00;PR-DTG - N3;0045-2026;DTA;15/04/2026;DIAMANTINA;CAPELINHA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:14:00;PR-DTG - N3;0046-2026;DTA;15/04/2026;CAPELINHA;TURMALINA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:21:00;PR-DTG - N3;0047-2026;DTA;15/04/2026;TURMALINA;ARACUAI;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:57:00;PR-DTG - N3;0048-2026;DTA;15/04/2026;ARACUAI;DIAMANTINA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:24:00;PR-DTG - N3;0049-2026;DTA;16/04/2026;DIAMANTINA;CONCEIÇÃO DO MATO DENTRO;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:13:00;PR-DTG - N3;0050-2026;DTA;16/04/2026;CONCEIÇÃO DO MATO DENTRO;SERRO;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:12:00;PR-DTG - N3;0051-2026;DTA;16/04/2026;SERRO;DIAMANTINA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Ponte Nova/MG e Teixeira/MG.;00:45:00;PR-DTG - N3;0069-2026;DTA;11/05/2026;BELO HORIZONTE;PONTE NOVA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Ponte Nova/MG e Teixeira/MG.;00:40:00;PR-DTG - N3;0070-2026;DTA;12/05/2026;PONTE NOVA;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:18:00;PR-DTG - N3;0063-2026;DTA;24/04/2026;UBERABA;UBERABA;João Matheus Ferreira Nunes;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador para cidade de Cipotânea/MG;00:45:00;PR-DTG - N3;0036-2026;DTA;2026-03-25 00:00:00;BELO HORIZONTE;CIPOTÂNEA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador para cidade de Cipotânea/MG;00:45:00;PR-DTG - N3;0037-2026;DTA;2026-03-25 00:00:00;CIPOTÂNEA;BELO HORIZONTE;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:15:00;PR-DTG - N3;0042-2026;DTA;14/04/2026;DIAMANTINA;SERRA AZUL DE MINAS;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:08:00;PR-DTG - N3;0043-2026;DTA;14/04/2026;SERRA AZUL DE MINAS;SANTO ANTÔNIO DO ITAMBÉ;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:14:00;PR-DTG - N3;0044-2026;DTA;14/04/2026;SANTO ANTÔNIO DO ITAMBÉ;DIAMANTINA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:36:00;PR-DTG - N3;0045-2026;DTA;15/04/2026;DIAMANTINA;CAPELINHA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:14:00;PR-DTG - N3;0046-2026;DTA;15/04/2026;CAPELINHA;TURMALINA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:21:00;PR-DTG - N3;0047-2026;DTA;15/04/2026;TURMALINA;ARACUAI;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:57:00;PR-DTG - N3;0048-2026;DTA;15/04/2026;ARACUAI;DIAMANTINA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:24:00;PR-DTG - N3;0049-2026;DTA;16/04/2026;DIAMANTINA;CONCEIÇÃO DO MATO DENTRO;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:13:00;PR-DTG - N3;0050-2026;DTA;16/04/2026;CONCEIÇÃO DO MATO DENTRO;SERRO;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:12:00;PR-DTG - N3;0051-2026;DTA;16/04/2026;SERRO;DIAMANTINA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva de Ouro Preto até Barão de Cocais/MG e para Belo Horizonte.;00:15:00;PR-DTG - N3;0057-2026;DTA;21/04/2026;OURO PRETO;BARÃO DE COCAIS;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva de Ouro Preto até Barão de Cocais/MG e para Belo Horizonte.;00:17:00;PR-DTG - N3;0058-2026;DTA;21/04/2026;BARÃO DE COCAIS;BELO HORIZONTE;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:58:00;PR-DTG - N3;0060-2026;DTA;23/04/2026;UBERABA;UNIÃO DE MINAS;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:40:00;PR-DTG - N3;0061-2026;DTA;23/04/2026;UNIÃO DE MINAS;FRUTAL;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Ponte Nova/MG e Teixeira/MG.;00:45:00;PR-DTG - N3;0069-2026;DTA;11/05/2026;BELO HORIZONTE;PONTE NOVA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Ponte Nova/MG e Teixeira/MG.;00:40:00;PR-DTG - N3;0070-2026;DTA;12/05/2026;PONTE NOVA;BELO HORIZONTE;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até as cidades de Sericita/MG e Ponte Nova/MG;01:07:00;PR-DTG - N3;0072-2026;DTA;13/05/2026;BELO HORIZONTE;SERICITA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até as cidades de Sericita/MG e Ponte Nova/MG;00:16:00;PR-DTG - N3;0073-2026;DTA;13/05/2026;SERICITA;PONTE NOVA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:58:00;PR-DTG - N3;0060-2026;DTA;23/04/2026;UBERABA;UNIÃO DE MINAS;Patrícia Fiúza Queiroz;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:40:00;PR-DTG - N3;0061-2026;DTA;23/04/2026;UNIÃO DE MINAS;FRUTAL;Patrícia Fiúza Queiroz;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:18:00;PR-DTG - N3;0063-2026;DTA;24/04/2026;UBERABA;UBERABA;Patrícia Fiúza Queiroz;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de São Antônio do Monte e Serra da Saudade/MG;00:41:00;PR-DTG - N3;0002-2026;DTA;2026-01-15 00:00:00;BELO HORIZONTE;SANTO ANTONIO DO MONTE;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de São Antônio do Monte e Serra da Saudade/MG;00:56:00;PR-DTG - N3;0004-2026;DTA;2026-01-15 00:00:00;SERRA DA SAUDADE;BELO HORIZONTE;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo Governador de Minas Gerais de Juiz de Fora até a cidade de Ubá. E1: 374,6 E2: 184,0 F1: 172,3 F2: 533,7;00:37:00;PR-DTG - N3;0018-2026;DTA;2026-02-25 00:00:00;JUIZ DE FORA;UBA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo Governador de Minas Gerais de Juiz de Fora até a cidade de Ubá. E1: 375,5 E2: 184,8 F1: 172,6 F2: 534,1;00:18:00;PR-DTG - N3;0019-2026;DTA;2026-02-25 00:00:00;UBA;GOIANA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo Governador de Minas Gerais de Juiz de Fora até a cidade de Ubá. Traslado de SBZM para SJIM E1: 378,8 E2: 188,2 F1: 174,0 F2: 535,4;00:18:00;PR-DTG - N3;0023-2026;DTA;2026-02-26 00:00:00;GOIANA;JUIZ DE FORA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:08:00;PR-DTG - N3;0043-2026;DTA;14/04/2026;SERRA AZUL DE MINAS;SANTO ANTÔNIO DO ITAMBÉ;Mayra Rodrigues Tupinambás;Cerimonial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de São Antônio do Monte e Serra da Saudade/MG;00:56:00;PR-DTG - N3;0004-2026;DTA;2026-01-15 00:00:00;SERRA DA SAUDADE;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Chefe;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas Gerais de Juiz de Fora até a cidade de Ubá. E1: 374,6 E2: 184,0 F1: 172,3 F2: 533,7;00:37:00;PR-DTG - N3;0018-2026;DTA;2026-02-25 00:00:00;JUIZ DE FORA;UBA;Paulo Roberto Bermudes Rezende;Chefe;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas Gerais de Juiz de Fora até a cidade de Ubá. E1: 375,5 E2: 184,8 F1: 172,6 F2: 534,1;00:18:00;PR-DTG - N3;0019-2026;DTA;2026-02-25 00:00:00;UBA;GOIANA;Paulo Roberto Bermudes Rezende;Chefe;Gabinete Militar do Governador
Traslado do Exmo Governador de Minas Gerais de Juiz de Fora até a cidade de Ubá. Traslado de SBZM para SJIM E1: 378,8 E2: 188,2 F1: 174,0 F2: 535,4;00:18:00;PR-DTG - N3;0023-2026;DTA;2026-02-26 00:00:00;GOIANA;JUIZ DE FORA;Paulo Roberto Bermudes Rezende;Chefe;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:18:00;PR-DTG - N3;0063-2026;DTA;24/04/2026;UBERABA;UBERABA;Larissa Rodrigues Dias;Chefe de Gabinete;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:18:00;PR-DTG - N3;0064-2026;DTA;24/04/2026;UBERABA;ÁGUA COMPRIDA;Larissa Rodrigues Dias;Chefe de Gabinete;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:09:00;PR-DTG - N3;0065-2026;DTA;24/04/2026;ÁGUA COMPRIDA;UBERABA;Larissa Rodrigues Dias;Chefe de Gabinete;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais de Juiz de Fora até a cidade de Ubá. E1: 374,6 E2: 184,0 F1: 172,3 F2: 533,7;00:37:00;PR-DTG - N3;0018-2026;DTA;2026-02-25 00:00:00;JUIZ DE FORA;UBA;Jordana de Oliveira Filgueiras Daldegan;Comandante-Geral;Corpo de Bombeiros do Estado de Minas Gerais
Traslado do Exmo Governador de Minas Gerais de Juiz de Fora até a cidade de Ubá. E1: 375,5 E2: 184,8 F1: 172,6 F2: 534,1;00:18:00;PR-DTG - N3;0019-2026;DTA;2026-02-25 00:00:00;UBA;GOIANA;Jordana de Oliveira Filgueiras Daldegan;Comandante-Geral;Corpo de Bombeiros do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Ponte Nova/MG e Teixeira/MG.;00:45:00;PR-DTG - N3;0069-2026;DTA;11/05/2026;BELO HORIZONTE;PONTE NOVA;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Ponte Nova/MG e Teixeira/MG.;00:40:00;PR-DTG - N3;0070-2026;DTA;12/05/2026;PONTE NOVA;BELO HORIZONTE;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo Governador de Minas Gerais de Juiz de Fora até a cidade de Ubá. Traslado de SBZM para SJIM E1: 378,8 E2: 188,2 F1: 174,0 F2: 535,4;00:18:00;PR-DTG - N3;0023-2026;DTA;2026-02-26 00:00:00;GOIANA;JUIZ DE FORA;Joselito Oliveira de Paula;Coronel;Corpo de Bombeiros do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de São Antônio do Monte e Serra da Saudade/MG;00:41:00;PR-DTG - N3;0002-2026;DTA;2026-01-15 00:00:00;BELO HORIZONTE;SANTO ANTONIO DO MONTE;Greyce de Queiroz Elias;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de São Antônio do Monte e Serra da Saudade/MG;00:56:00;PR-DTG - N3;0004-2026;DTA;2026-01-15 00:00:00;SERRA DA SAUDADE;BELO HORIZONTE;Greyce de Queiroz Elias;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva até as cidades de Sericita/MG e Ponte Nova/MG;01:07:00;PR-DTG - N3;0072-2026;DTA;13/05/2026;BELO HORIZONTE;SERICITA;João Lúcio Magalhães Bifano;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:18:00;PR-DTG - N3;0064-2026;DTA;24/04/2026;UBERABA;ÁGUA COMPRIDA;José Laviola Neto de Lira;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:09:00;PR-DTG - N3;0065-2026;DTA;24/04/2026;ÁGUA COMPRIDA;UBERABA;José Laviola Neto de Lira;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:18:00;PR-DTG - N3;0064-2026;DTA;24/04/2026;UBERABA;ÁGUA COMPRIDA;Raul José de Belém;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Uberaba, União de Minas, Frutal e Água Comprida.;00:09:00;PR-DTG - N3;0065-2026;DTA;24/04/2026;ÁGUA COMPRIDA;UBERABA;Raul José de Belém;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador para cidade de Cipotânea/MG;00:45:00;PR-DTG - N3;0036-2026;DTA;2026-03-25 00:00:00;BELO HORIZONTE;CIPOTÂNEA;Gilsian Pelli Leonardi;Fotógrafo;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador para cidade de Cipotânea/MG;00:45:00;PR-DTG - N3;0037-2026;DTA;2026-03-25 00:00:00;CIPOTÂNEA;BELO HORIZONTE;Gilsian Pelli Leonardi;Fotógrafo;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador para cidade de Cipotânea/MG;00:45:00;PR-DTG - N3;0036-2026;DTA;2026-03-25 00:00:00;BELO HORIZONTE;CIPOTÂNEA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador para cidade de Cipotânea/MG;00:45:00;PR-DTG - N3;0037-2026;DTA;2026-03-25 00:00:00;CIPOTÂNEA;BELO HORIZONTE;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:15:00;PR-DTG - N3;0042-2026;DTA;14/04/2026;DIAMANTINA;SERRA AZUL DE MINAS;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:08:00;PR-DTG - N3;0043-2026;DTA;14/04/2026;SERRA AZUL DE MINAS;SANTO ANTÔNIO DO ITAMBÉ;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:14:00;PR-DTG - N3;0044-2026;DTA;14/04/2026;SANTO ANTÔNIO DO ITAMBÉ;DIAMANTINA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:36:00;PR-DTG - N3;0045-2026;DTA;15/04/2026;DIAMANTINA;CAPELINHA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:14:00;PR-DTG - N3;0046-2026;DTA;15/04/2026;CAPELINHA;TURMALINA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:21:00;PR-DTG - N3;0047-2026;DTA;15/04/2026;TURMALINA;ARACUAI;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:57:00;PR-DTG - N3;0048-2026;DTA;15/04/2026;ARACUAI;DIAMANTINA;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Diamantina/MG, Serra Azul, Capelinha, Chapada do Norte, e Araçuaí/MG.;00:24:00;PR-DTG - N3;0049-2026;DTA;16/04/2026;DIAMANTINA;CONCEIÇÃO DO MATO DENTRO;Mateus Simões de Almeida;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
