Histórico;Solicitante;Órgão;Despacho;Horas Voadas;Aeronave;Número DB;Base;Data;Órgãos;Origem;Destino;Nome;Cargo/Função;Órgão
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:30:00;PR-DTG - N3;0071-2025;DTA;16/07/2025;Secretaria-Geral;BELO HORIZONTE;MARIANA;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:30:00;PR-DTG - N3;0071-2025;DTA;16/07/2025;Secretaria-Geral;BELO HORIZONTE;MARIANA;Luiz Carlos de Azevedo Correa Junior;Desembargador/ Presidente do TJMG;Tribunal de Justiça do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:30:00;PR-DTG - N3;0071-2025;DTA;16/07/2025;Secretaria-Geral;BELO HORIZONTE;MARIANA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e comitiva para a cidade de Mariana/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:30:00;PR-DTG - N3;0071-2025;DTA;16/07/2025;Secretaria-Geral;BELO HORIZONTE;MARIANA;Vicente de Oliveira Silva;Desembargador;Tribunal de Justiça do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Vitória da Conquista/BA, Salinas/MG e Maringá/PR.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:30:00;PP-LCE - PÉGASUS 24;0085-2025;DTA;15/05/2025;Secretaria-Geral;SALINAS;MARINGA;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Vitória da Conquista/BA, Salinas/MG e Maringá/PR.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:30:00;PP-LCE - PÉGASUS 24;0085-2025;DTA;15/05/2025;Secretaria-Geral;SALINAS;MARINGA;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Vitória da Conquista/BA, Salinas/MG e Maringá/PR.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:30:00;PP-LCE - PÉGASUS 24;0085-2025;DTA;15/05/2025;Secretaria-Geral;SALINAS;MARINGA;Rafael Luiz Rebuiti Passos;Assessor de Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Vitória da Conquista/BA, Salinas/MG e Maringá/PR.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:30:00;PP-LCE - PÉGASUS 24;0085-2025;DTA;15/05/2025;Secretaria-Geral;SALINAS;MARINGA;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Vitória da Conquista/BA, Salinas/MG e Maringá/PR.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:30:00;PP-LCE - PÉGASUS 24;0085-2025;DTA;15/05/2025;Secretaria-Geral;SALINAS;MARINGA;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;02/06/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Aline Gonçalves Pinheiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;02/06/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;02/06/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Fernando Passalio de Avelar;Presidente;Companhia de Saneamento de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;02/06/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Luiz Carlos de Azevedo Correa Junior;Desembargador/ Presidente do TJMG;Tribunal de Justiça do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;02/06/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Paulo de Tarso Morais Filho;Procurador-Geral;Ministério Público do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;02/06/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Paulo Roberto Bermudes Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;02/06/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Montes Claros/MG e São Paulo/SP;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PT-MGS - PT-MGS;0016-2025;DTA;02/06/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PP-LCE - PÉGASUS 24;0148-2025;DTA;02/10/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PP-LCE - PÉGASUS 24;0148-2025;DTA;02/10/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PP-LCE - PÉGASUS 24;0148-2025;DTA;02/10/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PP-LCE - PÉGASUS 24;0148-2025;DTA;02/10/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Rodrigo Rodrigues Tavares;Diretor Geral ;Instituto de Desenvolvimento Integrado de Minas Gerais
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Montes Claros/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PP-LCE - PÉGASUS 24;0148-2025;DTA;02/10/2025;Secretaria-Geral;BELO HORIZONTE;MONTES CLAROS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Curitiba/PR;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:18:00;PP-LCE - PÉGASUS 24;0101-2025;DTA;20/08/2025;Secretaria-Geral;FOZ DO IGUACU;MONTES CLAROS;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Curitiba/PR;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:18:00;PP-LCE - PÉGASUS 24;0101-2025;DTA;20/08/2025;Secretaria-Geral;FOZ DO IGUACU;MONTES CLAROS;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Curitiba/PR;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:18:00;PP-LCE - PÉGASUS 24;0101-2025;DTA;20/08/2025;Secretaria-Geral;FOZ DO IGUACU;MONTES CLAROS;Rafael Luiz Rebuiti Passos;Assessor de Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Curitiba/PR;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:18:00;PP-LCE - PÉGASUS 24;0101-2025;DTA;20/08/2025;Secretaria-Geral;FOZ DO IGUACU;MONTES CLAROS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador de Minas Gerais e comitiva para a cidade de Curitiba/PR;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;02:18:00;PP-LCE - PÉGASUS 24;0101-2025;DTA;20/08/2025;Secretaria-Geral;FOZ DO IGUACU;MONTES CLAROS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmos. Governador e Vice-Governador de Minas Gerais e comitiva de Montes Claros até a cidade de Manga/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:12:00;PP-EJL - PEGASUS 09;0201-2025;DTA;21/08/2025;Secretaria-Geral;MANGA;MONTES CLAROS;Arlen de Paulo Santiago Filho;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmos. Governador e Vice-Governador de Minas Gerais e comitiva de Montes Claros até a cidade de Manga/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:12:00;PP-EJL - PEGASUS 09;0201-2025;DTA;21/08/2025;Secretaria-Geral;MANGA;MONTES CLAROS;Marcelo Eduardo Freitas;Deputado(a) Federal;Câmara dos Deputados
Traslado do Exmos. Governador e Vice-Governador de Minas Gerais e comitiva de Montes Claros até a cidade de Manga/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:12:00;PP-EJL - PEGASUS 09;0201-2025;DTA;21/08/2025;Secretaria-Geral;MANGA;MONTES CLAROS;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmos. Governador e Vice-Governador de Minas Gerais e comitiva de Montes Claros até a cidade de Manga/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:12:00;PP-EJL - PEGASUS 09;0201-2025;DTA;21/08/2025;Secretaria-Geral;MANGA;MONTES CLAROS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador e comitiva para a cidade de Ouro Branco/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:35:00;PP-EJK - PEGASUS 08;0129-2025;1ª BRAvE;11/03/2025;Secretaria-Geral;BELO HORIZONTE;OURO BRANCO;Bernardo Assis Fonseca Santos;Secretário de Estado;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Sr. Governador e comitiva para a cidade de Ouro Branco/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:35:00;PP-EJK - PEGASUS 08;0129-2025;1ª BRAvE;11/03/2025;Secretaria-Geral;BELO HORIZONTE;OURO BRANCO;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador e comitiva para a cidade de Ouro Branco/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:35:00;PP-EJK - PEGASUS 08;0129-2025;1ª BRAvE;11/03/2025;Secretaria-Geral;BELO HORIZONTE;OURO BRANCO;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador e comitiva para a cidade de Ouro Branco/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:35:00;PP-EJK - PEGASUS 08;0129-2025;1ª BRAvE;11/03/2025;Secretaria-Geral;BELO HORIZONTE;OURO BRANCO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ouro Preto para Solenidade da Medalha da Inconfidência 2025.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:40:00;PR-DTG - N3;0041-2025;DTA;21/04/2025;Secretaria-Geral;BELO HORIZONTE;OURO PRETO;Hugo Motta Wanderley da Nóbrega;Deputado(a) Federal;Câmara dos Deputados
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ouro Preto para Solenidade da Medalha da Inconfidência 2025.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:40:00;PR-DTG - N3;0041-2025;DTA;21/04/2025;Secretaria-Geral;BELO HORIZONTE;OURO PRETO;Luis Tadeu Martins Leite;Presidente;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ouro Preto para Solenidade da Medalha da Inconfidência 2025.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:40:00;PR-DTG - N3;0041-2025;DTA;21/04/2025;Secretaria-Geral;BELO HORIZONTE;OURO PRETO;Luiz Carlos de Azevedo Correa Junior;Desembargador/ Presidente do TJMG;Tribunal de Justiça do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ouro Preto para Solenidade da Medalha da Inconfidência 2025.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:40:00;PR-DTG - N3;0041-2025;DTA;21/04/2025;Secretaria-Geral;BELO HORIZONTE;OURO PRETO;Marcelo Guilherme de Aro Ferreira;Secretário de Estado;Secretário de Estado de Governo
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ouro Preto para Solenidade da Medalha da Inconfidência 2025.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:40:00;PR-DTG - N3;0041-2025;DTA;21/04/2025;Secretaria-Geral;BELO HORIZONTE;OURO PRETO;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ouro Preto para Solenidade da Medalha da Inconfidência 2025.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:40:00;PR-DTG - N3;0041-2025;DTA;21/04/2025;Secretaria-Geral;BELO HORIZONTE;OURO PRETO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ouro Preto/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:25:00;PR-DTG - N3;0053-2025;DTA;24/05/2025;Secretaria-Geral;BELO HORIZONTE;OURO PRETO;Rafael Neves de Andrade;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até a cidade de Ouro Preto/MG;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:25:00;PR-DTG - N3;0053-2025;DTA;24/05/2025;Secretaria-Geral;BELO HORIZONTE;OURO PRETO;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:00:00;PP-LCE - PÉGASUS 24;0121-2025;DTA;10/09/2025;Secretaria-Geral;SAO JOSE DOS CAMPOS;PARA DE MINAS;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:00:00;PP-LCE - PÉGASUS 24;0121-2025;DTA;10/09/2025;Secretaria-Geral;SAO JOSE DOS CAMPOS;PARA DE MINAS;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:00:00;PP-LCE - PÉGASUS 24;0121-2025;DTA;10/09/2025;Secretaria-Geral;SAO JOSE DOS CAMPOS;PARA DE MINAS;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:00:00;PP-LCE - PÉGASUS 24;0121-2025;DTA;10/09/2025;Secretaria-Geral;SAO JOSE DOS CAMPOS;PARA DE MINAS;Igor Augusto Tinoco da Silva;Imprensa;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e comitiva para as cidades de São Paulo (Congonhas), São José dos Campos/SP, e Pará de Minas/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:00:00;PP-LCE - PÉGASUS 24;0121-2025;DTA;10/09/2025;Secretaria-Geral;SAO JOSE DOS CAMPOS;PARA DE MINAS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades do Rio de Janeiro/RJ e Passos/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:18:00;PP-LCE - PÉGASUS 24;0167-2025;DTA;06/11/2025;Secretaria-Geral;RIO DE JANEIRO;PASSOS;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades do Rio de Janeiro/RJ e Passos/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:18:00;PP-LCE - PÉGASUS 24;0167-2025;DTA;06/11/2025;Secretaria-Geral;RIO DE JANEIRO;PASSOS;Aline Gonçalves Pinheiro;Diretora de Relacionamento com a Imprensa;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades do Rio de Janeiro/RJ e Passos/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:18:00;PP-LCE - PÉGASUS 24;0167-2025;DTA;06/11/2025;Secretaria-Geral;RIO DE JANEIRO;PASSOS;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades do Rio de Janeiro/RJ e Passos/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:18:00;PP-LCE - PÉGASUS 24;0167-2025;DTA;06/11/2025;Secretaria-Geral;RIO DE JANEIRO;PASSOS;Frederico Amaral e Silva;Subsecretário Adjunto;Secretário de Estado de Desenvolvimento Econômico
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades do Rio de Janeiro/RJ e Passos/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:18:00;PP-LCE - PÉGASUS 24;0167-2025;DTA;06/11/2025;Secretaria-Geral;RIO DE JANEIRO;PASSOS;Frederico Papatella Padovani;Secretário Adjunto;Secretaria de Estado da Casa Civil e Relações Institucionais
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades do Rio de Janeiro/RJ e Passos/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:18:00;PP-LCE - PÉGASUS 24;0167-2025;DTA;06/11/2025;Secretaria-Geral;RIO DE JANEIRO;PASSOS;Rodrigo Rodrigues Tavares;Diretor Geral ;Instituto de Desenvolvimento Integrado de Minas Gerais
Traslado do Exmo. Governador de Minas Gerais e Comitiva para as cidades do Rio de Janeiro/RJ e Passos/MG.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;01:18:00;PP-LCE - PÉGASUS 24;0167-2025;DTA;06/11/2025;Secretaria-Geral;RIO DE JANEIRO;PASSOS;Romeu Zema Neto;Governador de Minas Gerais;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para Barbacena,  São João Del Rei,  Passos e Araxá.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PR-XAA - PEGASUS 23;0051-2025;EsAF;24/04/2025;Secretaria-Geral;SAO JOAO DEL REI;PASSOS;Andre Valadares da Cruz;Videomaker;Secretaria de Estado de Comunicação Social
Traslado do Exmo. Governador de Minas e Comitiva para Barbacena,  São João Del Rei,  Passos e Araxá.;Romeu Zema Neto;Secretaria-Geral do Estado de Minas Gerais;PLANEJADA;00:54:00;PR-XAA - PEGASUS 23;0051-2025;EsAF;24/04/2025;Secretaria-Geral;SAO JOAO DEL REI;PASSOS;Eric da Cruz Gonçalves;Assessor Especial;Secretaria de Estado de Comunicação Social
